"","IM00","IM02","IM04","IM06","IM09","IM12","IM18","IM24","IM48"
"Hs.436873",0.630083488,0.588627346,1.010284042,0.929865229,1.143807973,0.958515648,1.115990285,1.083342711,0.998860843
"Hs.436885",0.728461721,0.696281472,0.683546803,0.665654799,0.662457761,0.731538858,0.722752087,0.660063074,0.708709198
"Hs.436911",0.0584498,0.066609624,0.064311547,0.066863118,0.057580535,0.074285736,0.076508975,0.062129294,0.077711566
"Hs.436975",1.687638167,1.352585176,1.753990644,1.562248622,2.024222665,1.7006681,1.914497084,1.813400173,1.729207998
"Hs.437060",0.793483866,0.7726904,0.763607293,0.70797736,0.606923422,0.559913383,0.503928529,0.545621446,0.620494666
"Hs.437322",0.796433446,0.820607653,0.77765209,0.79599343,0.750453733,0.761696433,0.76803459,0.704480752,0.747364554
"Hs.437609",1.129112158,1.690771408,2.27711076,2.342289722,2.861711956,2.585679062,2.91713595,3.913796289,2.450176509
"Hs.437705",1.672793872,1.338411063,0.9634739,0.948674023,0.856296611,0.897127378,0.718840842,0.63475507,0.76753451
"Hs.437905",1.201144855,1.193642421,1.106471402,1.150814002,1.136515748,1.139873466,1.122023105,1.136525887,1.144463096
"Hs.438016",1.144003658,1.113669516,1.130314234,1.146223479,1.131143108,1.135415215,1.141915002,1.125881638,1.140158547
"Hs.438102",0.076985757,0.084473232,0.078948052,0.084661831,0.074987691,0.101029127,0.106833392,0.081160947,0.054859333
"Hs.438231",0.177303879,0.195170203,0.190357269,0.198945059,0.159772455,0.170894821,0.165074876,0.151053128,0.172587567
"Hs.438265",1.019304207,1.006608223,1.001923316,1.021996292,0.988119714,1.009056858,1.004020756,1.003115345,1.061446622
"Hs.438678",0.973148725,0.976227723,0.858376752,0.887262161,0.823336174,0.953734844,0.929181769,0.777457313,0.713731707
"Hs.438838",1.58192726,1.525395323,1.513447376,1.60114558,1.794955278,1.689836813,1.783838303,2.285828949,2.278916062
"Hs.438863",0.130380491,0.140885547,0.13657958,0.134729365,0.104922603,0.140116348,0.141930662,0.123483014,0.142076499
"Hs.438918",0.995059029,0.912909492,0.938560499,0.891009302,0.936789702,0.881759551,0.943765819,0.891962474,0.838018677
"Hs.439056",0.987968236,1.05181461,1.001863537,0.985418207,1.011030073,1.062202557,1.052440777,1.054959565,1.017396732
"Hs.439312",0.444946896,0.456905342,0.422508204,0.421544034,0.363416195,0.416152125,0.393649524,0.325766804,0.405367043
"Hs.439777",0.385082343,0.399964434,0.389227017,0.409917374,0.326233109,0.369615119,0.389889977,0.355922476,0.454699751
"Hs.440379",0.75497861,0.819924349,0.776510723,0.797667265,0.736458812,0.793458809,0.753229973,0.724442662,0.78844201
"Hs.440438",1.561891201,1.763716448,1.723484114,1.721802903,1.864276235,2.243599174,2.425158243,2.33817412,1.826692951
"Hs.440829",6.698766032,3.803222094,3.380479432,3.468630473,3.341716934,2.77526181,3.80115035,3.662466783,5.363538014
"Hs.440895",0.928455243,0.956088749,0.920858652,0.955756423,0.914726686,0.955972674,0.931370459,0.953842677,0.958534487
"Hs.440934",0.72806038,0.797016765,0.776098702,0.751564015,0.715389395,0.755381317,0.751970882,0.728911901,0.731881779
"Hs.441047",0.050940356,0.0540122,0.048129783,0.049530251,0.037127256,0.045244613,0.044310122,0.039725074,0.038434348
"Hs.441113",0.157914679,0.16880655,0.157168799,0.161181698,0.131604831,0.153829525,0.148157667,0.134523207,0.149907269
"Hs.44227",1.286257322,1.215330189,1.254923013,1.229316149,1.278725761,1.200545354,1.188007689,1.080232733,0.984358221
"Hs.442344",0.713723576,0.876154648,0.777554819,0.804704202,0.726691592,0.899840461,0.822542998,0.719707438,0.931422505
"Hs.443625",42.2974386,38.46113965,28.05688779,28.65543642,39.65945506,40.06918119,41.16240045,75.39524207,48.42421755
"Hs.443650",1.315864353,1.282244857,1.744387516,2.040518746,2.259753097,1.828064568,2.358343735,2.402424951,2.609075681
"Hs.443914",0.59707349,0.655891263,0.675161436,0.75683834,0.737267557,0.758491996,0.74953971,0.653623432,0.591732934
"Hs.444082",0.711327778,0.756218272,1.080758548,1.180809072,1.10280703,0.863674673,0.795471128,0.776289424,0.628605001
"Hs.444212",0.346290167,0.352859329,0.318289683,0.320821305,0.260661848,0.304884821,0.287460755,0.339701929,0.299018597
"Hs.444448",1.667711488,1.192224751,0.829266609,0.927288871,0.978066221,1.181964302,1.147814543,1.049843629,1.190254993
"Hs.444959",2.996301081,3.342777644,2.776456296,2.908535151,3.080310816,3.462013498,3.947783563,5.310763674,4.663045202
"Hs.445040",0.688452083,0.647287768,0.725912236,0.715456957,0.769723611,0.723565286,0.663260017,0.877796012,0.766085317
"Hs.445358",0.261632687,0.264426711,0.259012136,0.2665542,0.241748967,0.242818092,0.234917056,0.247076118,0.236595734
"Hs.445534",0.977354022,0.85322099,0.893112667,0.919554407,0.898433685,0.915963213,0.984431264,0.872579449,0.84187504
"Hs.445757",1.25827522,1.597541432,1.449315673,1.406687116,1.005889546,1.151366865,0.976084481,0.867356085,1.206920981
"Hs.445758",3.318497563,3.217133373,2.551368362,2.367531858,2.509079647,2.478998667,2.358117696,2.718939555,3.039902971
"Hs.445827",0.944769605,1.083545627,1.212952074,1.322269593,1.459585629,1.375591888,1.599996249,1.977330184,1.673080832
"Hs.445898",0.380879106,0.372494999,0.40190525,0.403231973,0.347151763,0.393845171,0.370970114,0.298774575,0.346887317
"Hs.446309",0.912355564,0.913293537,0.931768277,0.926125811,0.935922269,0.871564259,0.896705683,0.938437788,0.861239521
"Hs.446352",0.893349559,0.927478624,0.814653555,0.839790578,0.756730573,0.741781389,0.756571232,0.699125445,0.615181551
"Hs.446414",1.182067758,1.254074745,1.306747215,1.382505779,1.350780974,1.166484977,1.051136706,1.802055963,1.549331196
"Hs.446429",1.363742196,1.536814608,0.994144829,1.159887755,1.170425853,1.751470823,1.441490953,2.401570012,1.792506274
"Hs.446683",1.10210303,1.110572048,1.062879814,1.127250972,1.110079189,1.062872665,1.106188103,1.043028126,1.091217383
"Hs.447793",0.755943055,0.803895897,0.77077003,0.761105689,0.767881242,0.787097242,0.751789953,0.707754987,0.770834933
"Hs.447968",0.988277997,1.023587422,0.987406775,0.972398284,1.053263092,1.024927438,1.019730307,1.050621026,0.998523191
"Hs.449630",0.184220725,0.189486225,0.178682342,0.17998041,0.175643887,0.196750455,0.206036214,0.198917869,0.199980177
"Hs.449738",1.004404225,0.953616099,0.970679332,1.036782476,0.958396387,0.970178707,0.931143854,0.974952605,0.960794795
"Hs.449968",0.26170875,0.271923653,0.265113438,0.272463527,0.234434372,0.272990577,0.254670442,0.240327567,0.252862497
"Hs.450230",0.366462656,0.3518099,0.300209443,0.34547144,0.308401063,0.337959103,0.359033362,0.343238303,0.200847482
"Hs.455323",0.914216288,0.940213449,0.929966128,0.922945118,0.888783224,0.932133623,0.908774735,0.899223836,0.926950031
"Hs.458272",1.029667174,1.122345641,1.061530796,0.995305591,1.040023304,0.97928617,1.032346019,1.010209188,0.991682151
"Hs.458406",3.155293975,3.337864236,2.046504416,2.328021683,2.425395301,2.984054886,2.493873258,3.807691967,2.577277748
"Hs.458414",0.983306916,1.003129975,0.932458269,0.981180134,0.941583347,1.22684187,1.499725808,1.608208081,1.955506279
"Hs.458426",1.340803872,1.262380379,1.152521334,1.209104853,1.105303642,1.094763027,1.076076078,1.339456797,1.090888878
"Hs.458482",0.901556221,0.899982828,0.920537494,0.857987564,0.866845187,0.936387371,0.843067393,0.872186224,0.899740427
"Hs.458485",0.848570487,0.925451094,0.945157968,0.98854611,0.825693344,0.97308358,1.022080337,0.858914259,1.022683719
"Hs.459649",0.733760703,0.693553668,0.757703671,0.782502229,0.798778878,0.802664552,0.928788691,0.686882724,0.783061995
"Hs.459927",1.325825535,1.361539006,1.102833295,1.064944766,1.385762057,1.224723488,1.061737037,1.068167026,1.086018394
"Hs.460",0.868481141,0.730771973,0.700668297,0.734332768,0.656257743,0.659391354,0.607788328,0.597683707,0.64484795
"Hs.460109",1.109728917,1.082963565,1.081685821,1.10126284,1.173159215,1.211837258,1.244411517,1.315330684,1.147159522
"Hs.460645",1.942683841,1.290554481,1.366142667,1.271647811,1.579527468,1.567931579,1.364813645,1.932028342,1.689944861
"Hs.461047",0.612856507,0.628404262,0.621122332,0.61700717,0.55062654,0.58759806,0.566712081,0.508364215,0.535850069
"Hs.461086",0.045577288,0.046697677,0.04338758,0.047242316,0.037674105,0.045832833,0.04692948,0.047284498,0.042662983
"Hs.463059",1.013641776,1.007734301,0.90829878,0.889395885,0.949840607,1.024667084,1.106381651,0.953113473,1.024148452
"Hs.46320",0.800682307,0.795098767,0.826216968,0.759108427,0.792316814,0.75924934,0.769732316,0.765490108,0.748818307
"Hs.463300",0.610695125,0.63035276,0.589585351,0.608362944,0.622280549,0.608099241,0.608643437,0.569313026,0.602580533
"Hs.464137",1.125503277,1.330295288,1.512854069,1.52885485,1.573742562,1.290563301,1.330926695,1.488700892,1.301935022
"Hs.464829",0.200975716,0.207095941,0.204408492,0.218865143,0.173923251,0.200380651,0.183573414,0.177947745,0.21443832
"Hs.465087",0.771642677,0.722786958,0.715783363,0.783981202,0.721347144,0.761407391,0.761426469,0.714271148,0.77485655
"Hs.465642",0.796984087,0.805097837,0.679109249,0.706399989,0.785652454,0.88346371,0.932841219,0.930823272,0.7926153
"Hs.465744",0.578232715,0.558906545,0.592607192,0.612240014,0.542084799,0.611466424,0.649367013,0.546686697,0.562442137
"Hs.465778",1.057551507,1.135421257,1.090859664,1.06410429,1.026760513,1.081105567,1.084403496,1.139746613,1.07514116
"Hs.465929",0.807679816,0.813013528,0.729473961,0.629683698,0.485899137,0.475887704,0.450806977,0.295921316,0.454348109
"Hs.467020",2.146979591,3.106873557,3.731089967,4.064946554,3.956410907,5.599555677,4.651464528,4.768503994,2.89791655
"Hs.467554",0.938735069,0.968245789,0.961834791,0.957628355,1.052834628,1.009378236,1.045321527,1.001539596,0.92247363
"Hs.467701",3.406480458,3.411148466,2.445627066,2.435047656,2.233554596,2.413834697,1.940760361,1.983331922,2.030994744
"Hs.468274",1.255846211,1.298130515,1.40161938,1.399066696,1.397576589,1.156095495,1.166589673,1.164530008,1.048181229
"Hs.46835",1.255685071,1.224397101,1.178753538,1.202544982,1.18789285,1.160323871,1.251608907,1.192130036,1.138779171
"Hs.468410",0.253119773,0.26974064,0.25458479,0.301227189,0.302715872,0.407142296,0.411828964,0.347410829,0.280140619
"Hs.468490",1.18017084,1.178401881,1.185851517,1.194065953,1.167569301,1.164094685,1.166118961,1.163007282,1.142638159
"Hs.469116",1.102916152,1.100659134,1.033715611,1.023786898,1.024803033,1.00787842,1.003891864,0.927176554,1.000877215
"Hs.469264",1.672115471,1.847931369,1.304908326,1.282724746,1.102538388,1.243344854,1.056204885,1.205617098,1.666553732
"Hs.470627",0.220543493,0.250001193,0.232832069,0.249682816,0.187140351,0.225896728,0.211763694,0.179630702,0.220843927
"Hs.471014",0.923650868,0.937317061,0.867911996,0.901909097,0.903190834,0.948772999,0.925820358,0.787144527,0.860186807
"Hs.471508",1.836494507,1.509426766,0.889266468,0.865539869,0.746600601,0.657732202,0.619721221,0.84963181,1.154938153
"Hs.472010",0.290880259,0.337319485,0.382225199,0.413089688,0.393613319,0.307503398,0.327266343,0.442103084,0.452346544
"Hs.472860",0.746247263,0.732941008,0.714358373,0.741217479,0.760696109,0.822329674,0.880933517,0.93229306,1.023437807
"Hs.473152",0.655376074,0.591268608,0.424318426,0.536059966,0.498520516,0.624690137,0.492416487,0.854172383,0.633534507
"Hs.473163",1.632819835,1.665342559,1.556313032,1.710079676,1.752132216,1.826542198,1.849307009,1.816032948,1.354036003
"Hs.473470",1.457139064,1.36443164,1.803240351,1.640482663,2.067550633,1.732690947,1.698950931,1.742087094,1.379564606
"Hs.473583",1.815926131,1.867219517,1.777643173,1.894688673,1.799088942,2.022806331,1.648711335,1.335965881,1.15313717
"Hs.474781",0.823545315,0.784541359,0.821755741,0.816724371,0.807169991,0.783356537,0.800771179,0.716827239,0.83113567
"Hs.474787",0.988580422,0.91960546,0.937033324,1.016641809,0.873338651,0.924578697,0.880678121,0.856665471,0.895033422
"Hs.475733",0.406393661,0.390912262,0.6456294,0.596113251,0.816700186,0.663646602,0.753069045,0.776071912,0.772820823
"Hs.476179",0.553979234,0.608296807,0.658401461,0.663675178,0.713068021,0.686197508,0.716088384,0.769824609,0.837972053
"Hs.476218",0.319573844,0.381200731,0.38159584,0.351807381,0.293682171,0.329848425,0.324291253,0.28991772,0.332194729
"Hs.476308",0.927469585,0.824147639,0.811348289,0.810981282,0.808281189,0.820721679,0.870540284,0.70550778,0.737886802
"Hs.477866",1.450423611,1.442206786,2.212369264,2.30390089,3.200947297,3.138772571,3.15079674,3.89539093,3.469843664
"Hs.477879",0.489160187,0.39162038,0.408056372,0.382207791,0.413603351,0.511081813,0.561664378,0.303034041,0.290577701
"Hs.477887",0.95114112,1.078946609,1.062719378,1.021140725,1.045488718,1.020281446,1.058748319,1.0205776,0.987562499
"Hs.478588",0.55126389,1.079463933,0.929942434,0.976228018,0.951421573,1.183257676,1.148754166,1.505349304,1.313916069
"Hs.479754",48.57321723,49.1221644,65.90173924,74.90091528,98.31325533,73.93195512,87.45437145,134.2796967,128.6461555
"Hs.479756",1.130482901,1.158988636,1.211665565,1.198685499,1.142341117,1.17797006,1.210176775,1.131224911,1.175925653
"Hs.480218",0.379871959,0.422313079,0.417145416,0.40781866,0.346812791,0.346284688,0.341226316,0.328667315,0.330116958
"Hs.481371",0.866744344,0.966361412,1.508762521,1.625087697,1.649598842,1.327444175,1.470107009,1.459728969,1.164203662
"Hs.482562",0.574010231,0.625582526,0.633529793,0.650969271,0.567015754,0.564356276,0.547123203,0.625616196,0.565346852
"Hs.48297",1.836355231,1.85362362,2.005418444,1.892299614,2.0963629,1.972882959,1.840750625,2.017614875,2.09593786
"Hs.483239",0.353409726,0.361229977,0.361939804,0.385506412,0.350458925,0.411072961,0.42777902,0.440365239,0.486833574
"Hs.483519",1.015396341,1.039719369,1.023894265,1.029249061,0.977299728,1.030828167,0.97092778,0.984114697,1.012453949
"Hs.483765",0.807017431,0.843652094,0.802501749,0.831731638,0.73660795,0.758436024,0.804497432,0.740870258,0.878651337
"Hs.484738",0.503866925,0.589263479,0.617086126,0.608649063,0.592777527,0.694851955,0.621454723,0.586450554,0.730011004
"Hs.485104",0.82829107,0.836760084,0.717448507,0.72338795,0.717795207,0.805088886,0.756101454,1.105820399,0.82290247
"Hs.485130",0.331031198,0.35436737,0.35304043,0.359294075,0.293012649,0.336622055,0.328995054,0.2880705,0.366711708
"Hs.485438",1.123765971,1.047360215,1.061733967,1.015862777,1.003660902,1.067169294,1.073485659,1.092773766,1.028436881
"Hs.4865",1.10864144,1.087896279,1.087279532,1.086731955,1.150293545,1.102768718,1.088914746,1.086215532,1.08884494
"Hs.486502",0.559376456,0.600182485,0.672049768,0.64891842,0.605734258,0.469341122,0.440586474,0.458979811,0.444988266
"Hs.487046",0.808334586,0.843586793,0.82198388,0.849245756,0.834470711,0.851725168,0.812603332,0.911288551,0.90796039
"Hs.487062",1.718110654,1.815142002,1.744709133,1.750398165,1.831337554,2.264070597,2.005622278,1.811054422,1.550535611
"Hs.488293",3.78434626,3.96311911,3.882868623,4.043210358,3.797562761,2.934831116,2.712065216,2.453930969,2.602320402
"Hs.489033",3.294687416,3.146869796,4.478407885,4.634563333,5.022766178,3.905046535,4.130297862,5.809610446,4.99214475
"Hs.489127",0.375196202,0.382610914,0.356622491,0.381719752,0.339445486,0.432053008,0.319143134,0.346515332,0.342297003
"Hs.489142",0.145670699,0.150526099,0.141302576,0.149725993,0.132121352,0.143777226,0.141954428,0.130555513,0.143829008
"Hs.489786",0.964689636,0.957883111,0.972740991,0.969111309,0.979719248,0.989905545,0.972135948,0.953542729,0.98678861
"Hs.490330",0.952202435,1.271770194,1.760415475,1.85283644,1.507326681,1.990005599,2.330882624,1.011366464,2.275812881
"Hs.491494",0.836909865,0.959817607,0.622964794,0.5584021,0.453556322,0.519912951,0.448750995,0.4504886,0.518825558
"Hs.491582",83.00832903,78.91016567,74.21291511,70.46825517,73.67987409,80.06435461,102.657564,125.3173734,144.708624
"Hs.492280",0.889647878,0.890129089,0.819384316,0.863668654,0.826769582,0.978067087,1.01422692,0.91858373,0.866647655
"Hs.492333",2.281989691,2.233371531,2.662730358,2.659638507,3.262463116,3.021630781,2.826203691,3.714133832,3.254306277
"Hs.494312",1.097369611,1.148919119,1.069295269,1.098742248,1.122334789,1.094555638,1.090909837,1.100703309,1.101200823
"Hs.494529",2.888297349,3.117883181,2.631105387,2.554708319,2.69794696,3.453214261,3.552943503,4.344363676,4.20721974
"Hs.494538",3.399988719,3.349651171,3.53651489,4.061387644,4.227324959,4.193141536,4.362364752,5.354673176,6.655708695
"Hs.494622",0.497700463,0.508734322,0.523324297,0.489713101,0.50494786,0.55996253,0.473551456,0.638043514,0.503268114
"Hs.495108",1.200251764,1.281918282,1.261791804,1.189005239,1.173726614,1.136793546,1.177187277,1.256638224,1.164696711
"Hs.495473",0.833836904,0.781343671,0.757536587,0.82039597,0.801500414,0.956539136,0.943715165,0.800928604,0.812822033
"Hs.495912",0.910520685,0.912717603,0.889433685,0.904958513,0.903006876,0.922665968,0.912995325,0.856928119,0.91179121
"Hs.495985",0.963695757,0.942565708,0.93425061,0.928336316,0.938193495,0.926529248,1.309875375,1.219095241,1.431441665
"Hs.496240",0.633038922,1.035876089,0.833653378,1.026887398,0.632887813,1.156170829,1.032727833,0.769021363,1.033637515
"Hs.496270",0.73339057,0.698339299,0.669932206,0.631784888,0.696699992,0.718166149,0.698056521,0.800369121,0.73885627
"Hs.497589",1.119751519,1.087990103,1.097351199,1.154752411,1.095879585,1.105714682,1.085807334,1.119391758,1.097604555
"Hs.497599",0.599279707,0.55092208,0.483620842,0.451281673,0.405505113,0.346885258,0.312357187,0.250773588,0.328405246
"Hs.498248",0.796973161,0.697485932,0.858305316,0.91807316,0.862255879,0.791287971,0.600726496,0.552216864,0.603263166
"Hs.498494",1.550974602,1.612385186,1.47811086,1.447283779,1.529638433,1.586694948,1.516291812,1.302154203,1.004814062
"Hs.4998",0.370236608,0.390874616,0.406857785,0.4094401,0.375086607,0.375979138,0.350357508,0.349470475,0.384029065
"Hs.499839",0.525036485,0.511078726,0.57012629,0.55857705,0.542584225,0.642103806,0.675921807,0.574607842,0.720026707
"Hs.50002",1.017960144,1.114367565,1.032471688,1.01112574,1.017908117,1.102841153,1.048535971,1.110613613,1.054180815
"Hs.500466",1.590711819,1.505241783,2.029274596,2.136006737,2.499082911,2.13398602,2.210491449,2.657230271,2.330971832
"Hs.500483",10.32793393,9.844241543,8.27621153,7.452202089,8.28649149,7.858107216,7.157576327,7.450436802,6.564152367
"Hs.500756",1.314354579,1.311179489,1.122888062,1.102823938,1.024133081,1.144012019,1.033404783,0.934718525,0.911497734
"Hs.501023",0.561629983,0.678662839,0.864853785,1.05753681,1.108706978,1.124663634,1.141317594,1.382006254,1.306605778
"Hs.501452",1.212753087,1.23104416,1.135316662,1.167866544,1.21749072,1.255610165,1.366211319,1.392350359,1.11924461
"Hs.501629",1.264497299,0.141108318,0.158217298,0.244395275,0.235711509,0.24687467,0.269566728,0.248300426,0.397833978
"Hs.501778",3.520293887,3.900532164,4.944842973,5.005963498,6.36566913,5.455043943,6.854395022,8.231368887,8.257196437
"Hs.502182",2.122444081,1.532688681,1.334003246,1.249050171,1.181027674,1.0822862,1.157699498,1.195185188,1.418414986
"Hs.50223",0.132746701,0.140741588,0.138596155,0.141966654,0.126825077,0.146295753,0.149356491,0.141425501,0.167058119
"Hs.502302",0.938377783,1.09034293,1.194407654,1.31115568,1.426341027,1.349903234,1.511938985,1.765908584,1.921713402
"Hs.502328",0.938829633,0.971024431,0.871035691,0.951853645,0.826203668,0.851608379,0.842587015,0.815215261,0.618220952
"Hs.502511",2.741980137,4.161915232,2.938554559,3.670914362,2.899184871,4.866315851,4.447923899,4.67905708,4.868457531
"Hs.502769",0.565493281,0.47307365,0.500834767,0.526768895,0.456777617,0.431744331,0.444928845,0.353022007,0.425624578
"Hs.502823",0.903439934,0.851658355,0.786067519,0.792596242,0.739897499,0.871491484,0.984094258,0.910245094,0.817720967
"Hs.502829",0.777945393,0.692338404,0.65864259,0.636173096,0.610824433,0.621158399,0.6573201,0.570610391,0.660703025
"Hs.502875",0.800580659,0.709556228,0.665835248,0.681372436,0.672700116,0.727114936,0.787847906,0.640423119,0.735957542
"Hs.503043",1.283936368,1.305553659,1.12418048,1.190979734,1.226189585,1.476289234,1.561650174,1.427028848,1.338155011
"Hs.503284",2.70284524,2.564548022,2.340319807,2.597618387,2.77009019,3.234624193,3.919521654,3.246549837,3.34069224
"Hs.503555",0.087659738,0.092181817,0.087957448,0.095495385,0.078243144,0.088227401,0.082796334,0.076098793,0.087238581
"Hs.503878",0.95365794,0.915121466,0.899883535,0.893213297,0.892589723,0.930407285,0.917230681,0.872043421,0.896084893
"Hs.503911",0.059466978,0.059654751,0.055064042,0.058910223,0.050367473,0.056641104,0.05703544,0.051900671,0.056646002
"Hs.504003",1.526361005,1.667098152,1.741506333,1.898889192,1.797857514,2.052959876,2.288492615,2.617177342,3.470876
"Hs.504048",0.101582584,0.108943129,0.099994161,0.107629742,0.088442332,0.108643707,0.096461622,0.142966903,0.106807232
"Hs.504281",0.35680347,0.381718426,0.373044817,0.388968258,0.379716513,0.371314739,0.364699128,0.37169739,0.351833454
"Hs.504609",0.2607228,0.245805781,0.230814283,0.240120592,0.208011651,0.245327257,0.21733152,0.203869155,0.219994874
"Hs.504966",0.988776485,1.028426554,1.006896181,1.017306591,1.039594687,1.014041379,0.992835003,1.011274876,0.945675409
"Hs.505033",0.579055657,0.469490002,0.593777035,0.581356309,0.650858115,0.512973081,0.54782491,0.537728209,0.561561208
"Hs.505654",1.183162191,1.061596919,1.098074014,1.072266905,1.005783073,0.892295315,0.920485931,0.642025637,0.564795342
"Hs.505777",2.154765974,1.92486098,1.810928379,1.802383466,1.75104061,1.463915918,1.521259864,1.48922416,1.25045206
"Hs.505924",4.331264399,4.334985718,3.354610765,3.113106433,3.306642599,2.617464287,2.224390375,2.194177186,1.417958392
"Hs.50640",1.054322652,0.94622859,1.025229788,1.036774751,1.154093596,1.091929179,1.276651866,1.024757354,1.062034951
"Hs.506659",1.071489897,1.010523888,1.032474435,1.053102488,1.033761813,0.992267489,1.086523335,1.032218328,1.022336214
"Hs.506759",1.020954728,1.063663338,1.045817759,1.171193864,1.22511339,1.104856953,1.068366674,1.207147381,1.149865321
"Hs.507475",0.668928908,0.675330211,0.890079522,0.920433672,1.055153109,0.843236604,0.771954076,0.769295322,0.678108442
"Hs.507658",0.827488824,0.845404439,0.800576736,0.793730145,0.758721943,0.841354043,0.815931845,0.786144489,0.799641344
"Hs.508234",0.915371813,0.92869783,0.9486312,0.912205276,0.943509544,0.874785007,0.844996609,0.927553206,0.957802697
"Hs.508716",6.988571342,6.918467288,7.006318947,8.01886792,7.690207409,8.82689944,10.43799654,10.7315672,12.11666738
"Hs.508835",0.787738456,0.831035787,0.749721839,0.815548185,0.717362407,0.714473155,0.685438636,0.641754006,0.63158405
"Hs.508950",0.775768688,0.818986347,0.780703368,0.80628644,0.760517118,0.835973255,0.78902545,0.60768108,0.806895105
"Hs.509067",2.293234471,2.524560107,2.187116578,2.583211515,2.71894495,3.36234464,3.788071141,3.735346848,2.77247553
"Hs.510334",0.158722834,0.165982846,0.152447792,0.164686695,0.139381022,0.162784073,0.161316805,0.148482057,0.159914219
"Hs.510521",0.936020132,0.904632966,0.875259509,0.921302213,0.903964018,0.936722779,0.913703874,0.979861268,0.919289203
"Hs.510635",0.961100148,0.970400105,0.957528149,0.943499568,0.930818595,0.955710349,0.961390527,0.937172903,0.961313281
"Hs.511143",0.438849335,0.487524996,0.710098547,0.770441429,0.782596279,0.575296114,0.631163545,0.758964702,0.676613565
"Hs.511899",0.465643763,0.409302215,0.372804552,0.413507341,0.386603224,0.402462737,0.390749601,0.367103426,0.416183017
"Hs.512152",0.777628708,0.808917606,0.785297531,0.75353899,0.795775695,0.821673018,0.832816174,0.840968206,0.841671997
"Hs.512382",1.152922571,1.262220558,1.321508775,1.256365935,1.219108481,1.063624919,0.869935437,0.925242637,0.765090931
"Hs.512464",0.526113193,0.564398079,0.501098066,0.531313702,0.499465639,0.666162011,0.813968794,0.762004718,0.752494955
"Hs.512587",0.108443211,0.123994415,0.120391452,0.128525194,0.101708952,0.12144969,0.141464089,0.113060372,0.149336462
"Hs.512599",5.538678834,5.235211114,5.402176029,5.072789779,5.258702196,5.101958871,5.531813003,3.720306641,4.01845261
"Hs.512633",0.890806149,0.864401039,0.834490989,0.838247871,0.793146602,0.849519871,0.820183927,0.820490826,0.791351708
"Hs.512636",0.920384498,0.764297761,1.108484944,1.276345684,1.484888972,1.334761728,1.471516438,1.669651697,1.613471452
"Hs.512682",0.638773572,0.668107962,0.642925115,0.663751221,0.664626838,0.680232277,0.728212303,0.788679751,0.972564799
"Hs.512690",2.627670731,2.820270316,1.924056574,2.278765985,2.336438186,3.437245453,3.118943588,3.396123308,3.159597418
"Hs.512714",1.079294689,1.096324728,1.108408817,1.117240451,1.047760499,1.050186433,1.071016218,1.059916832,1.057279979
"Hs.513153",0.912353669,0.898035843,0.91468736,0.879335515,0.876452618,0.882388534,0.891325287,0.924629067,0.914054431
"Hs.513457",0.209526134,0.182721401,0.140100138,0.122079473,0.090116849,0.10759923,0.099901861,0.102587641,0.125984793
"Hs.513463",3.616335276,3.530682564,3.354855123,3.276933225,3.644136601,4.238432336,4.542365445,4.789571993,4.697154433
"Hs.513490",0.286139321,0.256502208,0.235201556,0.237280493,0.26481685,0.279007562,0.286368809,0.303850238,0.231959838
"Hs.513609",0.944660878,1.113745244,1.395233734,1.489631121,1.614801002,1.439155865,1.389778342,1.694505161,1.545317508
"Hs.513617",2.1991264,2.145822751,2.058917772,2.109016853,2.444253244,2.869603519,3.370088265,3.005848287,3.52116253
"Hs.513711",0.0720372,0.074641324,0.067435133,0.07420647,0.060055321,0.073557523,0.076622533,0.06461928,0.071222436
"Hs.513803",0.204593115,0.228602563,0.209799966,0.211073343,0.17162018,0.213937971,0.225809109,0.155682783,0.211830758
"Hs.513829",0.55450375,0.541609832,0.558304243,0.550310252,0.509874882,0.537499562,0.635697153,0.581554592,0.657570051
"Hs.513915",0.348537413,0.356182925,0.336501716,0.365019687,0.297229356,0.349490182,0.329648492,0.255694832,0.334507248
"Hs.514107",1.069586586,1.045164141,0.991957004,1.054732903,0.994179034,1.038707365,1.023602577,0.953750257,1.018398082
"Hs.514174",0.657818349,0.672737568,0.75917352,0.752891296,0.777194504,0.85940162,1.005381976,0.738835962,0.72618117
"Hs.514227",0.905809498,0.88870728,0.880083547,0.904040382,0.865522838,0.888490373,0.895343595,0.913467896,0.925258711
"Hs.514289",2.51935717,1.566261042,1.681311947,1.650376272,1.605119458,1.536965002,1.659157054,1.36892082,1.5033835
"Hs.514292",0.890996536,0.826451436,0.848209825,0.893106997,0.855870775,0.908862046,0.831044677,0.824928524,0.831997403
"Hs.514303",0.562577681,0.545427553,0.517263451,0.479754489,0.446932292,0.440304678,0.423768832,0.33494305,0.424863489
"Hs.514451",1.054779359,1.034351859,1.009999681,1.008059499,0.988469825,1.029528869,1.087094848,1.054417996,0.999694166
"Hs.514527",2.17952001,2.123347525,1.976476923,1.902862391,1.683885189,2.097202705,2.155181017,1.355721655,0.679288748
"Hs.514581",1.369156678,1.1066406,0.994120463,0.845316184,0.822984107,0.741421945,0.729729738,0.536736644,0.735665395
"Hs.514681",2.28171654,2.110860221,2.93787301,3.024285617,3.334060879,2.449757156,2.622458751,3.262895152,3.174851026
